QQQ,XLK,VGT,FDN,IYW,IXN,XT,IGV,QTEC,FTEC,FXL,KWEB,SKYY,HACK,RYT,IGM,ARKK,ROBO,SOXX,SMH,TDIV,CIBR,SOXL,PNQI,TECL,CQQQ,ARKW,XNTK,IPAY,EMQQ,PSCT,PSJ,ROM,XSD,PSI,IEUS,SOCL,XSW,PTF,SOXS,JHMT,ITEQ,PXQ,ISRA,IGN,USD,TECS,SSG,SCID,REW
0.010066033,0.009561753,0.010709505,0.010411792,0.011920846,0.01285615,0.01084991,0.007731959,0.013598139,0.010378827,0.009122591,0.006535948,0.009600079,0.010280043,0.010311095,0.011000846,0.008368087,0.021269525,0.014831672,0.012340711,0.010522854,0.010218978,0.043976755,0.007664963,0.027230383,0.003779903,0.009894377,0.014018692,0.000747105,0.007105027,0.011756473,0.001975526,0.022333208,0.012623678,0.014901543,0.007275132,0.010390161,0.004728299,0.01160055,-0.043112513,0.008063512,0.006535948,0.005434234,0.004171709,0.006492484,0.031663299,-0.028061224,-0.02695608,0.006988077,-0.023837701
0.001036435,-0.002762431,-0.002493183,-0.001852495,-0.001020969,-0.00077187,-0.000719141,-0.004943734,-0.007413945,-0.002054443,-0.009673987,-0.007792208,-0.006792777,-0.004561404,-0.008984648,-0.002358849,-0.006055402,-0.006508298,-0.005644912,-0.007685173,0.00130166,-0.006743738,-0.017451482,-0.001984346,-0.00523195,0.007418777,0.001290183,-0.006758833,-0.007465472,-0.005529412,-0.008991562,-0.009471125,-6.82091E-05,-0.00791779,-0.004719455,-0.005909389,-0.003567681,-0.005584042,-0.00284495,0.016483516,-0.002131011,0,-0.015817769,0.003094848,-0.008493518,-0.011922786,0.004593176,0.014452333,-0.004217666,-0.007100797
0.001911437,0.003957262,0.002811841,-0.001275954,0.00322327,0.000557892,0.002151816,0.004711271,0.011381825,0.002058672,0.003423796,-0.002617801,0.002189875,-0.010927036,0.005017164,0.001449165,0.002962474,-0.00098264,0.012442647,0.012818801,0.004874878,-0.000484966,0.037972745,0.002540594,0.010168303,-0.00472321,-0.000249042,0.004484998,-0.000752162,-0.003205962,0.002024009,0.004222361,0.008272294,0.005264052,0.012908325,0.001083223,-0.00505476,-0.00197775,0.000951022,-0.036756757,0.005880532,0.001909855,0.00459061,0.003085299,-0.00270514,0.021376881,-0.009797518,-0.020744814,0.002117765,-0.000474446
-0.007790143,-0.00808041,-0.008100319,-0.008826945,-0.008933469,-0.006219172,-0.006434441,-0.002558199,-0.005275189,-0.00719055,-0.004044924,-0.007611549,-0.004641944,-0.002851033,-0.003590822,-0.006397563,-0.007796928,-0.00557377,-0.004992703,-0.00474621,-0.006468305,-0.003881611,-0.015931553,-0.007492287,-0.024123568,-0.015538093,-0.006473088,-0.006928406,-0.004892736,-0.003188581,-0.011214042,-0.00670415,-0.020603401,-0.005912162,-0.007282185,-0.007589753,-0.012701101,-0.007024311,-0.00760095,0.014590348,-0.007692308,-0.006747998,-0.007253385,-0.006694409,-0.008363472,-0.017374643,0.025065963,0.015696784,-0.008793028,0.017925826
-0.002002884,-0.004967216,-0.004789949,0,-0.004348857,-0.0046612,0.00467819,0.00170984,-0.004772848,-0.005431971,-0.001014067,0.008198889,0.000824609,0.016797713,-0.003867452,-0.005442281,0.00403136,0.004945598,-0.012968967,-0.013909127,-0.00390625,0.01248904,-0.038974666,-0.001443162,-0.015294327,0.006686536,0.002543605,-0.002635659,-0.00184947,0.00646503,0.006058045,0.005539388,-0.016972474,-0.010365336,-0.010217448,0.006114249,0.012006861,0.000347464,-0.000718047,0.039823009,-0.002790698,0.005508003,0.000550414,0.003788707,0.007522225,-0.028510027,0.012870013,0.030280186,0.004914675,0
0.006903749,0.007587859,0.007180054,0.000234357,0.009926938,0.006417483,0.004294918,-0.006059572,0.004085258,0.007542263,0.003811065,0,-0.00082393,-0.005623902,0.000705903,0.00539499,0.008256681,0.010170604,0.01587674,0.010209565,0.000156863,-0.00367548,0.047574481,0.00155642,0.018602131,-0.000849574,0.001449801,-0.000932691,-0.003451921,0.006309148,-0.001260328,-0.003622272,0.030840903,0.014938187,0.020910535,0.008810573,0.001271186,-0.004462019,0.016047904,-0.04893617,0.002176617,0.002042258,0.002129855,0.001745663,-0.001809955,0.022919638,-0.017789072,0.005365854,0.004645669,-0.013543631
-0.000876983,-0.001981768,0.000470035,-0.001054358,0.00031454,0.001895735,0.000356379,0.007813842,0.004422431,0.00017811,0.00607506,0.000786988,0.005485444,0.005302227,0.004849661,0.001303181,0.006123842,-0.001623904,-0.000461929,0.00106383,0.001476893,0.006214389,-0.002531269,-0.000555001,-0.003368794,0.004766813,-0.002084691,0.001328769,0,0.004443574,-0.001822771,0.00365591,-0.00125281,-0.005413636,0.003111226,-0.001443231,0.006771054,0.006083378,-0.003064592,0.002237136,0.003167856,-0.004190476,0.006497434,0.000923843,0.007479601,-0.002817983,0.004527814,-0.029354682,0.003914448,-0.005561349
0.002872646,0.00655282,0.007986845,0.000117275,0.006681865,0.006708523,0.007837549,0.010820482,0.005811906,0.008596817,0.009058824,0.001834862,0.004906949,0.012658228,0.00729291,0.004746593,-0.001338688,0.007482108,0.005160595,0.004383634,0.007177814,0.014458675,0.017316017,0.000615282,0.018502046,0.005767406,0.001001001,0.009430444,0.015209125,0.00104161,0.012501756,0.008341661,0.01240915,0.012417078,0.010597054,0.005162472,0.001542665,0.016361373,0.011373847,-0.016741071,0.008904463,0.006120888,0.005936637,0.008773835,0.010573678,0.008561572,-0.021249195,-0.010247438,0.00363895,-0.00701503
0.001193507,0.000591833,0.001398275,0.001641651,0.00148368,0.000512601,-0.001767409,-0.00303439,0.000350201,0.000360798,-0.000746461,0.006279435,-0.001356537,-0.003819444,-0.000706501,0.000990552,0.000446828,-0.006780756,0.003524904,-0.001190319,-0.003239391,-0.000946074,0.010418195,0.002603907,0.001746725,0.002042331,-0.000275362,-0.000497211,-0.002621723,0.004427107,-0.009988901,-0.00262945,0.004420336,0.000336022,0.002813299,-0.011024581,0.005174867,-0.006474191,0.004418882,-0.010215664,0.001425506,5.32319E-05,0.002806859,-0.001614639,-0.001560552,0.001336638,-0.001315789,0.009090909,-0.010587727,-0.005607319
0.003655726,0.003943218,0.003568381,0.004448607,0.004912281,0.002220135,-0.001062323,0.002874535,0.006126378,0.004243607,0.002246051,0.005980239,0.006250735,0.00592541,0.003312702,0.003273198,-0.004912908,-0.00136541,0.003665241,0.004237288,0.001624959,0.004734848,0.011036886,0.006199491,0.012205754,0.007760814,0.003899625,0.003388264,0,-0.002083519,0.001681614,0.000734131,0.007918324,0.002519315,0.005865851,0.006528357,0.003757829,0.000880592,0.003026071,-0.010321101,0.002602054,0.002228018,0.002377956,-0.003496855,-0.001781498,0.009513939,-0.011857708,-0.016761762,0.002751693,0
0.001662839,0.001767478,0.001700549,0.001748252,0.001629423,0.001704013,0.002835874,-0.002950599,-0.000521921,0.001528273,-0.000680532,0.014990954,-0.004590346,0.000693001,0.000695108,0.002807284,0.009425494,0.002669445,0.001902009,0.001054852,0.000324465,-0.005419416,0.004883654,0.00480801,0.00585702,0.016285822,0.006931408,0.004911742,0.005632745,0.01399689,0.000979295,-0.00397599,0.008336663,0.000502597,-0.000760649,0.003065997,0.010815308,-0.00019356,-9.74704E-05,-0.005793743,0.001480848,-0.007712443,0.005250597,-0.005377294,0.004243913,-0.000767904,-0.005333333,-0.006368,0.000335395,-0.008141593
0.003636364,0.00313664,0.004861486,0.002443281,0.003331009,0.001956281,0.006009191,0.012598292,0.000174064,0.004832146,0.004916634,0.00662083,0.008952886,0.013504155,0.004688721,0.004388288,0.01932859,0.00487013,-0.00873263,-0.008693361,0.000648719,0.014925373,-0.026157804,-0.001500104,0.010618257,0.008693168,0.009400545,0.005040477,0.014563107,0.004984663,0.020964361,0.011871821,0.003598394,-0.008539853,-0.004821111,-0.001098032,-0.012345679,0.017265351,0.004971476,0.024475524,0.002746951,0.007007765,0.009734093,0.010566164,0.010676157,-0.012604127,-0.010053619,0.022028689,0.002699678,-0.01665596
0.003308129,0.002931405,0.002380587,0.00185701,0.000617665,0.001188455,0.002810963,0.014362057,-0.001740341,0.002277904,-0.000744685,0.005565393,0.004302849,-0.001366587,0.003629764,0.002711864,0.001976035,0.004523425,-0.000612839,0.001062982,0.00356564,-0.003267974,-0.002348451,0.004496107,0.006100661,-0.006155188,0.003402689,0.003647416,-0.000368053,0.002670736,0.004243669,0.014724481,0.003617505,0.002026685,-0.002039776,0.001092696,-0.010833333,0.005958478,-0.000461894,0.003412969,0.003672838,0.003037206,-0.002821538,-0.000513097,0.007042254,-0.009452024,-0.007447529,0.002005013,0.002075761,-0.000569805
0.005652379,0.004481684,0.005515973,0.001621872,0.006790123,0.006274377,0.003503854,0.00214027,0.005753138,0.00530303,0.004714884,0.002893082,0.004281721,0.006500171,0.004736072,0.005559312,0.003482804,0.005789643,0.0020696,0.01314043,0.007105943,0.004215457,0.007061939,0.001200873,0.013811689,0.012143742,0.001946903,0.007419746,0.002209131,0.002656012,0.004021265,0.001668457,0.011607301,0.003539525,0.004343383,0.005446623,0.00505476,0.002082746,0.00103281,-0.006802721,0.005728411,0.014004542,0.012261259,0.014542805,0.012456294,0.00786151,-0.014324693,-0.004502251,0.002795172,-0.008265063
0.003356753,0.003297769,0.003580952,0.000578302,0.003448804,0.002443546,0.004189944,0.000574996,-0.002946785,0.004019091,0.00098899,-0.004640662,0.000801746,0.00067981,-0.001285567,0.00177811,0.007375271,0.004477135,-0.002753767,-0.007729595,0.002245029,0.000340485,-0.010518627,-0.003707338,0.010799136,0.00122429,0.000176647,-0.001503081,0.002939015,-0.005229641,0.000475188,-0.000678536,0.00393098,0.002183406,-0.005087764,0.002426869,0.005448449,-0.001467421,-0.003801527,0.00913242,0.000301205,0.002911534,0.003261123,0.006305554,0.006259443,-0.001867709,-0.009688581,-0.000502513,0.000306828,0
0.005913016,0.00328693,0.00440328,0.006357647,0.004124341,0.005126502,0.004867872,0.0066497,0.007301808,0.004003002,0.007894223,0.008820565,0.003461626,-0.001019022,0.007286536,0.005198079,-0.002252369,0.00286533,0.007747181,0.010298389,0.0064,0.000592149,0.024952015,0.009521725,0.01035503,0.009782343,0.006358177,0.00805359,0.004937729,0.01518007,0.005021034,0.007607536,0.009433007,0.010390481,0.010483252,0.00384765,0.007503126,0.00446889,0.00231696,-0.024886878,0.006022282,0.002679768,0.006036684,0.011990576,0.000858001,0.010888906,-0.010831586,-0.014288587,-0.000786276,-0.011351153
-0.000309382,0.002312584,0.001360544,-0.003790489,0.001825512,0.002844123,0.002076125,0.000978633,0.006385916,0.001495141,0.001222892,0.006744941,0.001858344,-0.004760286,-7.75266E-05,0.001550618,-0.008101797,-0.001269841,0.001598417,0.003789859,0.00572337,-0.000931966,0.003745318,0.003252385,0.007971368,0.000968758,-0.006493506,-0.005380423,-0.002726464,0.007933138,0.002970564,0.003732809,0.004755402,-0.001824515,-0.000253036,0.002368648,0.008688457,-0.000855578,-0.001386963,-0.002320186,0.001831787,0.003340757,-0.006579737,-0.00038221,0.001071582,0.008160314,-0.006711409,-0.004376256,0.007332817,0
0.004332689,0.003460873,0.002943841,0.005995619,0.002885126,0.000250167,0.001035912,0.005214274,0.003086949,0.003234635,0.009046673,-0.00719603,0.000794194,0.011615989,0.003067223,0.001822303,0.006962576,0.004450095,0.005167566,0.003645359,0.000632311,0.008227612,0.016073479,-0.000540307,0.006939961,-0.00725865,0.002296414,0.009087947,0.004751462,-0.002647179,-0.002557889,0.000587199,0.006105796,0.010302426,0.005568211,-0.006015038,0.004511895,0.001382086,0.003474537,-0.01627907,0.00354932,0.004439512,0.014754361,0.004504849,0.010918433,0.008409836,-0.008534851,-0.006608607,-0.00457111,-0.005555556
0.004930283,0.005173405,0.005945661,0.00469914,0.005450829,0.006252605,0.004829251,0.004619874,0.007009745,0.005456349,0.009693288,0.013496626,0.006883769,0.007767646,0.009088593,0.007172434,0.002592913,0.009177215,0.014137749,0.009469451,0.006635071,0.007568328,0.042937853,0.00529787,0.017470749,0.009261516,0.010578075,0.007439369,0.007271735,0.014953271,0.00688352,0.005672926,0.011456908,0.015625,0.015353637,0.001071969,0.004491629,0.009881872,0.01190078,-0.043735225,0.007442691,0.005893186,0.009386447,0.006623158,0.012494706,0.028099751,-0.017934003,-0.026352432,0,-0.019888268
0.000383289,0.001143729,0.001271884,-0.000342231,0.001807093,0.0004971,0,-0.001855587,0.001188455,0.00148002,0.001439074,0.006411837,0.004207815,-0.006032172,-0.000757576,0.000954409,-0.001185345,-0.00156789,0.000223647,-0.004369057,0.00094162,-0.005968779,0.000135428,0.00397935,0.004253308,0.008452065,-0.00032438,0.00270418,3.61143E-06,0.012891344,-0.004691689,-0.001167088,0.004226543,-0.004696356,0.001239465,-0.001070821,0.007317073,-0.001039823,0.001914923,-0.001236094,0,0.000366166,-0.009072352,-0.003093847,-0.007529805,-0.005139031,-0.003652301,-0.000852754,-0.001379786,0
-0.003754789,-0.000190404,-0.002316372,-0.006390506,-0.003006389,-0.00023849,-0.001373155,0.000323311,-0.006952688,-0.002463054,-0.011023441,-0.016662583,-0.003141979,-0.007754552,-0.00075815,-0.00242042,-0.008738807,-0.002826633,-0.016248044,-0.011099639,-0.00156789,-0.00669746,-0.049695328,-0.010498125,-0.002196078,-0.019396552,-0.004912633,-0.006673727,0.005778259,-0.014909091,-0.011313131,-0.011998053,-0.009505051,-0.006345591,-0.013617232,-0.000216123,-0.017352704,-0.005036694,-0.015244596,0.050742574,-0.004137116,-0.004392387,-0.015793088,-0.001782759,-0.020864067,-0.024898079,0.000733138,0.032660266,0.002672712,0.003571971
0.001922929,0.002285279,0.002022169,0.002641553,0.000904636,-0.00047378,-0.000343761,0.005494505,0.00204918,0.001728395,0.002908472,-0.006478943,-0.000261556,-0.001698947,0.004636655,0.001249908,-0.004788855,-0.006614173,-0.00068187,0.001435656,-0.00031407,0.000232504,-0.001709889,-0.001418209,0.007547555,-0.012454212,-0.003786816,0.001779359,0.00502693,-0.004414913,-0.001907097,0.004062372,-0.001111576,-0.008842312,-0.002008032,-0.012712927,0,0.004259669,0.009815157,0.002355713,0.003264095,-0.001838235,-0.001395349,-0.002359379,0.003659062,0.000676447,-0.007326007,-0.001781314,-0.009555635,0.011359334
0.001228313,-0.000570017,0.000224232,0.00091638,0.000979137,-0.000944694,0.005845942,-0.003696561,0.003067485,0.000325364,0.00169068,0.003511412,-0.001839299,0.001701838,0.000251741,0.000146864,0.017935258,0.001902346,0.009552691,0.004822103,-0.002199183,0.001050674,0.028832429,0.003588504,-0.002654076,0.006429278,0.002217373,-0.002664298,0.002858164,-0.003277667,-0.005049816,0.000561445,0.006445465,0.008095159,0.006790744,0.005064383,0.002053388,0.00150492,0.00744083,-0.03172738,0.001153505,-0.000736648,-0.002966931,0.00192867,-0.000214454,0.009911796,0.004428044,-0.019943123,0.004347826,-0.012553351
-0.003067014,-0.004752852,-0.006127634,-0.013389792,-0.005643341,-0.003234904,-0.005470085,-0.009598322,-0.00509684,-0.005499813,-0.008924475,0.000749813,-0.004739098,-0.012911995,-0.006208054,-0.005653451,-0.006231199,-0.007278481,-0.012766597,-0.00920882,-0.006297229,-0.006622517,-0.038706992,-0.002808685,-0.01267209,-0.007002457,-0.007901668,-0.002523004,-0.008550053,-0.004553233,-0.019341564,-0.009425411,-0.01308226,-0.02130449,-0.016487634,0.002108785,-0.008606557,-0.014377752,-0.012718601,0.038834951,-0.00676534,-0.009952083,-0.004550062,-0.013187861,-0.010725011,-0.018415323,0.011021308,0.023219205,0.000982684,0.008917637
0.010921397,0.014135626,0.01406015,0.01612342,0.013923572,0.014479487,0.010312822,0.01677661,0.015027322,0.013875124,0.016550289,0.013986014,0.011638145,-0.002753873,0.014350836,0.013586355,0.016,0.018489002,0.015594097,0.01165074,0.00887199,-0.011136045,0.046904315,0.010291409,0.041197908,0.011258196,0.009557522,0.005653921,0.006827165,0.00932002,0.016505805,0.015742292,0.029721627,0.013060951,0.019050038,0.006521739,0.014882183,0.011366449,0.018829078,-0.047897196,0.015118977,0.010364855,0.011549165,0.008961935,-0.011274935,0.029568711,-0.041017442,-0.025384615,0.004640462,-0.022540483
-0.005021302,-0.006592579,-0.007414547,-0.009817352,-0.007537876,-0.006808301,-0.00578428,-0.007529035,-0.00807537,-0.007086999,-0.009816915,-0.013300493,-0.006274093,-0.007248878,-0.006741012,-0.007198222,-0.010427751,-0.008763693,-0.010261404,-0.008799172,-0.007223618,-0.007176694,-0.03101737,-0.009288012,-0.018414244,-0.016882799,-0.006665498,-0.007841397,-0.004639543,-0.012847569,-0.010595844,-0.010964647,-0.015080685,-0.009421488,-0.008973081,-0.005507559,-0.018329939,-0.00427081,-0.014191043,0.033128834,-0.007480595,-0.006573711,-0.00282997,-0.00173898,-0.008114035,-0.01528542,0.019279154,0.013417522,-0.001226862,0
0.001835143,0.002275313,0.001718085,0.000691722,0.001654384,0.00173439,0.002395619,8.07037E-05,0.001187246,0.001230618,0.001210235,0.00224663,0.002103687,0.000347705,0.001424382,0.001270161,-0.002150538,0.000947269,-0.000529741,0.003524804,0.001581778,0.003809524,-0.001849481,0.001798822,0.002635659,0.00111996,-0.001941412,0.001043841,0.005069918,0.003113045,-0.003894298,0.002229859,0.0002787,-0.004338395,-0.002515091,0.004452166,0.007883817,-0.001877453,0.002977554,0.001187648,-0.000856139,-0.00037092,-0.003340467,-0.004168999,0.002874199,0.002232577,-0.004460967,0,0.001357671,0.008865787
-0.002213403,-0.001513432,-0.00186428,-0.001382488,-0.002027027,-0.001005854,-0.003072721,-0.001210458,-0.001524648,-0.001966568,-0.00265688,-0.003486924,-0.001312374,-0.008689607,-0.002008032,-0.000842769,0.003012931,-0.005047319,0.000530022,0.000390269,-0.002526848,-0.006641366,0.001567845,-0.001145203,-0.003092624,0.010316967,0.003009737,-0.002922687,-0.005757829,0.000934754,-0.002094387,-0.005976339,0.001013171,-0.004022122,0.002521432,-0.004540541,-0.002470152,-0.003248974,-0.004110528,-0.002372479,0.000472757,-0.005565863,-0.003370335,-0.009078212,-0.002425044,-0.009989852,0.00373413,0.009865005,0.001588258,0.001497673
-0.001682858,0,0.000821815,-0.001730503,0.001354096,0.002079757,-0.005136986,0.00048477,-0.00084832,0.000985222,-0.000484797,0.009747563,0,-0.002454418,-0.000838364,-0.000440076,-0.001082944,-0.001902346,0.002194642,0.002470741,-0.000633312,-0.002387775,0.006973104,0.000386138,0.000876377,-0.007135827,-0.005916784,-0.001700187,-0.000717618,0.005603287,0.000139919,-0.002089848,-0.001771255,-0.000168265,0.001006036,-0.003082103,-0.001650846,-0.001665809,2.29305E-05,-0.005945303,-0.001772002,0,-0.001873536,-0.000704722,-0.003756906,0.018184417,0,-0.015938303,-0.003003881,0
0.001762317,0.001136794,0.001194386,0.003235872,0.00090151,-0.000741229,-0.001032702,0.003957038,0.002207506,0.000492126,0.001455096,0.014851485,-0.002104673,0.001757469,0.000419533,0.001540945,-0.000258123,0.001905972,0.002340859,0.001037748,-0.002851711,0.003829584,0.007348785,0.001733166,0.002533843,0.005204461,-0.001145707,0.003142772,-0.000718133,0.007403418,-0.003357583,0.000579085,0.005999155,0.001009761,0.001005025,-0.001047974,0.010334849,0.000809377,-0.00139873,-0.007177033,0.001810651,0.004850746,0.005049273,0.002820874,-0.004658385,0.000533423,-0.003720238,-0.007836991,-0.002586207,-0.003424658
0.000764877,-0.000189251,-0.000596481,0.001843106,-0.000375291,-0.000741779,0.003790489,-0.001045689,-0.002033209,0.000245942,0.000239742,-0.01195122,0.002109112,-0.003859649,-0.00098549,0.000326031,-0.010508333,-0.003804692,0.001958716,0.000388752,-0.000317763,-0.000953743,0.004769921,0.002656233,-0.001082084,-0.012080868,0.000358666,0.000298374,-0.001006109,-0.013986349,-0.001544076,-0.002152473,-0.001763817,0.000504371,-0.000251004,0.00436205,-0.008183306,-0.002232143,-0.002525832,-0.006024096,-0.000921409,-0.002227999,-0.005724264,-0.000703235,0.002451527,0.002942285,0,0,0.004753673,-0.001023291
0.004203607,0.005300019,0.005147717,0.003794412,0.00555639,0.006516001,0.006522485,0.006119655,0.007979626,0.004179985,0.005079374,0.01036781,0.006308731,0.011623811,0.0056879,0.00414181,0.009371806,0.008911521,0.011428571,0.009455959,0.007628735,0.009594272,0.034487573,0.001118454,0.015939338,0.009982531,0.008161164,0.007457122,0.003524926,0.012318624,0.004358217,0.006654087,0.00765671,0.005881364,0.013055486,0.010857763,0.002887789,0.004913096,0.000690608,-0.035151515,0.006207508,0.009676219,-0.002087344,0.008796622,-0.002854602,0.025179856,-0.01493652,0,0.006451613,-0.006237769
0.001674404,0.000941442,0.001336005,0.007674685,0.000672043,0.001967549,0.002387449,0.007122849,0.008421762,0.002203722,0.002647293,0.019545566,0.00182873,0.005571031,0.005509642,0.002334063,0.009478673,0.005047319,0.007508177,0.004876171,-0.00126183,0.006099002,0.023215009,0.010107527,0.004569688,0.021250309,0.006693686,0.00296077,-0.001792115,0.015907261,0.003919373,0.008089976,0.005177021,0.005512863,0.01016109,0,0.006581654,0.006241919,0.006326202,-0.021356784,-0.000434783,0.037596756,0.006326895,0.017300314,-0.000927503,-0.000842105,-0.006065201,-0.021063718,0.003974359,0
-0.002431426,-0.002257336,-0.002742569,-0.005229055,-0.00231326,-0.001636541,-0.004933651,-0.005324221,-0.004843828,-0.003176154,-0.002640304,-0.003115265,-0.002347307,-0.009695291,-0.003985056,-0.002474167,-0.002134016,-0.00784683,-0.002951376,-0.003575533,-0.004106128,-0.007988722,-0.00923361,-0.002874175,-0.009097801,-0.01112993,-0.003497726,-0.000885609,-0.00037702,-0.002909091,-0.005298383,-0.003718927,-0.00444426,-0.006645622,-0.003189401,-0.004296455,-0.006538619,-0.003914227,-0.004000457,0.007702182,-0.001592937,-0.003197158,-0.002202478,-0.001577179,0.000223164,-0.006122115,0.009649123,0,-0.00516324,0
0.006169548,0.00678733,0.006392151,0.005027997,0.006207928,0.00761858,0.011113011,0.006311416,0.006713662,0.006372549,0.008180353,0.006490385,0.007579004,0.01048951,0.008085355,0.006565509,0.009195894,0.012654223,0.007918301,0.009099064,0.00919759,0.012316438,0.024231128,0.002455429,0.020045907,0.014680695,0.007722008,0.008125277,0.007920401,0.009380015,0.017101205,0.010715128,0.012808211,0.013212912,0.010337189,0.002804746,0.005758947,0.006748676,0.01124627,-0.022929936,0.009331489,0.009265859,0.010877359,0.013389423,0.012271307,0.000855859,-0.019378234,-0.00591716,0.013417937,0
-0.000681302,0.000561798,0.002732644,0.004434338,0.003196313,0.005284553,-0.000338181,0.005239759,0.000666889,0.003166098,0.003342596,0.012897062,0.005189472,0.00899654,0.000496114,0.001449485,0.005297733,0.000624805,-0.0010279,0.000762002,0.004399749,0.007955077,-0.003899649,0.003407881,0.00630063,0.010368941,0.005572971,0.003370457,0.006054882,0.010940413,0.003996692,0.003393889,0.002305157,-0.00165071,0.000730816,0.019148021,0.009406953,0.00466695,0.001361779,0.002607562,0.002391507,0.003177966,0.006585535,-0.002368697,0.005069429,0.005883899,-0.005392912,-0.001174242,0,-0.021153846
-0.002424059,-0.001684447,0.000147308,0.000679194,0,0.000485241,0.00202977,0.001816459,0.002165945,-0.001699442,0.000950145,0.001650554,-0.001033055,-0.001714678,-0.00107438,0.00115791,-0.00029511,0.006244146,0.002057916,0.002664975,0,0,0.005480882,0.00254723,0.001788909,0.001673031,-0.001039141,-0.001314444,0.001470073,0.005003574,0.009059712,0.004455637,0.007563715,0,0.007059396,0.003335444,0.003241491,-0.000413851,0.006119674,-0.00520156,0,-0.001055966,0.003590172,-0.005033967,0.002850877,0.009312374,-0.003098373,-0.009117849,0.009934432,-0.004117878
0.000911231,0.000573678,0.001325576,-0.000226244,0.002104327,0.00217444,0.000675219,-0.002299566,0.002493766,0.000223735,0.001127672,0.008474576,0.00025983,0.005025764,0.000454207,0.000216857,-0.000548222,0,0.007407951,0.006146057,-0.000312891,0.000928505,0.022420506,0.002540758,0.002529762,0.011434331,-3.46741E-05,0.001556011,-0.006720573,0.004573257,-0.002584682,-0.006001929,-0.002936858,0.00400463,0.00601402,-0.001746339,0.000403877,-0.002059974,0.006082451,-0.022444444,0.000503346,-0.000327696,-0.002065168,-0.001464574,-0.000986223,0.009829187,-0.002968143,-0.012575178,0.000392967,0.000978489
-0.015173356,-0.014251292,-0.016106494,-0.02081919,-0.01600071,-0.01257471,-0.016869096,-0.018713115,-0.019900498,-0.016513815,-0.020116015,-0.031512605,-0.016788452,-0.018331094,-0.018150935,-0.01604394,-0.027890295,-0.014272417,-0.023443757,-0.018939413,-0.014710485,-0.017625232,-0.069658215,-0.023970433,-0.041264658,-0.024244994,-0.024411387,-0.019513363,-0.016074697,-0.025084429,-0.025777414,-0.023163131,-0.029127802,-0.031161585,-0.027362634,-0.004339762,-0.021392814,-0.015640029,-0.025302284,0.071099047,-0.018533005,-0.009541534,0,-0.005432683,-0.014991824,-0.03668433,0.041942674,0.053709856,0,0
0.006779139,0.006272572,0.007549708,0.003697712,0.007889991,0.007678484,0.004461222,0.006602786,0.008798646,0.008405439,0.007510719,0.008674379,0.004729144,0.002089136,0.007832898,0.007271392,-0.00084205,-0.001259049,0.010586744,0.009744839,0.003811944,0.003305005,0.031927957,0.003678459,0.018269082,0.002718441,-0.0030638,0.007466865,0.001393413,0.004357298,0.002099958,0.00467971,0.014073824,0.009518953,0.009140316,-0.002732906,0.010721903,-0.005332875,0.008499885,-0.033707865,0.007881481,0,-0.0066682,-0.00446889,0.006,0.013329256,-0.019446522,-0.015764582,-0.002925198,0
-0.002525059,-0.002644503,-0.002448253,0,-0.002534854,-0.004296368,0.00102494,-0.000479962,-0.001341832,-0.002696739,0,0.006692967,0.000523279,0.008686588,0,-0.002770891,0.000238927,0.004097069,-0.002213205,-0.003047619,-0.00664557,0.008941176,-0.007668914,0.000970141,-0.00881861,0.013401263,0.005568866,-0.000759777,0.002584166,0.004338395,0.00656608,-0.000802679,-0.005435054,-0.000168379,0.000979192,0.00764169,0.00244898,0.008128675,-0.000437358,0.007751938,0.000411571,0.002886121,0.001388889,0.00448895,0.003755246,-0.003417825,0.008390542,-0.00747464,0.004740151,0
0.002071187,0.000757576,-0.002008032,0.001381534,-0.001719112,0.0024424,0.005119454,0.001520608,0.004702721,0.000983284,0.002645382,0.006646095,-0.001046011,0.001377885,0.001754972,-0.000511846,0.005858824,0.001255493,0.004658041,0.007897083,0.003185728,0,0.021052632,0.003446048,0.001227182,0.009503445,0.000850913,0.003402367,-0.000793079,0.007919366,0.003747398,0.00599723,0.00270731,0.00808353,0.009293226,0.000842637,0.006107492,-0.001199177,0.007732311,-0.023076923,0.002350867,0.002799749,0.012251503,0.005500172,0.001760563,0.010965111,-0.00075643,-0.002689618,0.003207762,0.010248325
0.001607594,0,0.000745212,0.001264659,0.0008236,0.002598879,0.002716469,-7.99105E-05,0.000501505,0.000736739,-0.000720219,0,0.000784015,0.009287926,-0.000834237,0.001390007,0.011662349,0.000940439,0.001471887,0.004549476,-0.001270245,0.008395522,0.005219888,0.001180511,0,-0.006589786,0.005859223,0.003095975,0.000432932,-0.003571429,-0.000829646,0.004063482,0.002958333,0.001670565,0.001938454,0.001368133,0.004046945,-0.002234623,0.002033012,-0.002624672,0.000293169,-0.000353857,-0.006394154,-0.002748718,-0.000439367,0.003205614,-0.000757002,-0.001618123,0.003189189,0.009754194
